"They charged me a 10$ ""corporate fee"" for using Mobil 1 Synthetic oil",Overcharged - charged more than was agreed on
"Staff just has the ""air"" of being rude",Unprofessional employees
I went in for an oil change and they billed me for over $90,Price too high
You guys raised the price on the oil changes! You have greedy CEOs! You should be ashamed to charge 80.00 for an oil change! You are thieves! I made sure to post it on my social media!!!,Price too high
Not happy with counter service,Poor customer service
"Will not honor coupons off of website, claimed my wipers were old a day after i put new ones on! Manager not clear on exact prices of standard services! And finally, questioned when i pay for service with cash?!?! Ridiculous",Discount/coupon issue
"Although the service was done correctly and the staff were curtious, I will not pay $53 for another oil change",Price too high
Person at front desk was argumentative and rude,Unprofessional employees
"After getting the oil changed and the inspection done at the location I've used for over a year, I noticed a crack in the windshield that wasn't there before",Interior/Exterior car damage
This building was extreamy dirty,Location
I didn't like how the guy there was treating and talking to me and he was a manger but the big boss straighten everything out but the guy that was being rude was a manager all so I don't remember his name but he was African American older guy and he was bow legged he was very rude but again the big manager got everything togeyhee,Unprofessional employees
"first they gave me wrong prices, second when I went 3 months there put regular oil a and when I went yesterday they ask what oil and I said the same one you put last time, so they put same oil",Overcharged - charged more than was agreed on
"Windows were not cleaned thoroughly, carpet was not vacuumed thoroughly, if you were going to offer that as a courtesy, do a good job",Car wash,Vacuuming not done propertly
Too ecpensive,Price too high
Way too expensive,Price too high
"$49.00 for an oil change is more than I care to pay,",Price too high
"The staff was courteous and professional, work completed on time",Unprofessional employees
It was SO expensive,Price too high
Their insistence of changing my air filter when I paid a lot of money for that service during the last visit feels like they're only interested in taking more money and not giving me the best service that I asked for,Overselling-Pressure to buy
Up sale and strong arm tactics,Overselling-Pressure to buy
Not helpful,Poor customer service
I was waiting over an hour to get an oil change done,Service took too long
Way too expensive and the service was horrible,Price too high,Poor customer service
Overcharging for other services,Overcharged - charged more than was agreed on
Manager was overall rude during experience,Unprofessional employees
"I was lied to, I was told that Ford required synthetic oil when it did not",Misinformation about car/service needs given to customer
I have been at this location many times,Location
Misquoted price and then they tried to charge an additional $20 for oil change,Overcharged - charged more than was agreed on
"I sent my young daughter with a groupon that I purchased to have the oil changed, she was told that the car needed synthetic oil which j understand, they told an amount extra she needed to pay and ended up paying double",Discount/coupon issue
The service was horrible my vehicle had low transmission fluid and power steering fluid and was told it was fine,Transmission services
Service is very poor,Poor customer service
I think that your company spends to much time trying to get people to buy other services and there are no discounts,Overcharged - charged more than was agreed on,Discount/coupon issue
"Although the employees were somewhat  professional, the service that I received didn't  match the promises that were made to me as a customer",Unprofessional employees
Police report says it all
Prices are way to high,Price too high
"They didn't discuss the price with me , guy was so rude and disrespectful and insisted my car Is 2008 while its 2009 , mentioned he found couple things are wrong but didn't explain what are the options , no eye contact , no smile , no customer service , was too expensive and didn't get any customer service",Misinformation about car/service needs given to customer,Poor customer service
Attitude of mechanic after refusal to change cabin filter,Unprofessional employees
The man at the counter made me feel like I was waisting his time,Unprofessional employees
"Because they drained my oil with out telling me how much they were going to charge me, and said it was gonna be 70 just for a routine oil change and I told the no I didn't want to do it but they had already drained the oil!!"
I'm a return customer,Misinformation about car/service needs given to customer
"First, things seemed really hetic and the guy at the counter seemed confused because several guys were doing paperwork and things were mixed up",Employees not knowledgeable
"It was extremely overpriced and they didn't do everything they said they did, such as vacuumed the inside of my vehicle",Price too high,Vacuuming not done propertly
"Your price was way higher than any oil change and tire rotation, in our community",Price too high
Several things such was vacuuming the car and cleaning the windows were marked as done on the receipt,Vacuuming not done propertly,Car wash
Customer service was horrible,Poor customer service
"I felt that I was over charge for the service that you render, also you guys don't top off all of the flluids",Overcharged - charged more than was agreed on
No Jiff in Jiffy,Poor customer service
He tried to bullshit me!,Poor customer service
I was shown an air filter and asked if I wanted to replace mine,"Air filter "
expensive,Price too high
Right when I left your Jiffy Lube literally when I turned right the plastic part under my engine broke off,Interior/Exterior car damage
your staff was extremely unprofessional,Unprofessional employees
The rep did not offer me any of the services offered at Jiffy Lube,Unprofessional employees
I have a neighborhood mechanic that is closer than this and has been servicing my vehicles for over 15 years,Competition-prefer local mechanic
My vehicle hand oily hand prints on the interior,Other service issues
Too much pressure to buy more services,Overselling-Pressure to buy
I change my own oil,Competition-prefer local mechanic
They did not clean the windows when they were supposed to for the signature service,Car wash
When I went this past week I purchased a coupon from groupon that detailed that I would have my antifreeze/coolant and other things checked,Discount/coupon issue
"I have been going to Jiffy Lube for as long as I can remember, but last time it was bad",Poor customer service
We looked at the vehicle inspection receipt and it wasn't even for my cat!,Incorrect invoice/vehicle info
"During my last visit, I requested an oil & fuel filter change, I ended up with a oil change and a fuel leak, the technician lacked integrity, jiffy lube caused the leak denied responsibility,  I noticed the leak after returning home",Untrustworthy\Mistrust,Unprofessional employees
Jiffy lube used to be quick and efficient,Poor customer service
Price,Price too high
Clerk tried to overcharge my wife for wipers and air filter($75),Female felt taken advantage of
"The staff at the Jiffy Lube located on route 1 in Dumfries, VA broke off my transmission tube stick causing me to have to spend over $230 to get it replaced",Transmission services
I was lead to believe that preventive checking includes checking my coolant,Misinformation about car/service needs given to customer
Unprofessional,Unprofessional employees
They did not secure a cover which fell down and was dragging the ground,Interior/Exterior car damage
Did not have the filter in stock,Item out of stock
Too expensive,Price too high
I was given the cheapest oil and was told that if I got Pennzoil that it would be $40 more,Overcharged - charged more than was agreed on
"They debited my card 3 times, reversed one off but left 2 on",Overcharged - charged more than was agreed on
I got a transmission flush and when it was done there was transmission oil all over the front of my vehicle and all over the inside under my hood,Other service issues
Very hurried and did not give us a new sticker for return visit like they said,Window sticker -service reminder not replaced
I asked for a standard oil change and they put in synthetic oil,Other service issues
I waited an hour and a half for an oil change,Service took too long
Had to return to store after discovering oil had been leaking out of my car on to my garage floor after getting an oil change,Other service issues
Jiffy lube did a poor job of changing my oil which caused my engine to fried killed the whole thing,Interior/Exterior car damage
Staff is terrible,Unprofessional employees
This is the THIRD TIME I have serviced my 2005 Ford Escape SUV at a Jiffy Lube and the THIRD TIME the ENGINE CHECK LIGHT was activated immediately as a result of the service performed by the Jiffy Lube Techs,Other service issues
"I informed the gentleman, I use castrol 10 30 due to mileage on car, they used penzoil 5 20",Other service issues
"Jose a worker spun the tires in my 2014 Mercedes then slammed on the brakes as he approached the bay jumped out and said ""this shit is turbo""",Unprofessional employees
"$90 is WAY overpriced for an oil change, even with premium oil as I purchased",Price too high
The person who talked to me act as if i was stupid to deny all his offers,Unprofessional employees
Way over priced,Price too high
"I got a flat tire that same very night I visited Jiffy Lube for an oil change - that is something they could have seen and told me to fix, instead they wanted to charge for more exorbitant expenses I didn't need right away",Misinformation about car/service needs given to customer,Overcharged - charged more than was agreed on
Not very friendly,Unprofessional employees
Technician argued with me about the oil I use,Unprofessional employees
i arrived for what I thought was a 10 minute oil change service at 7:15am which was 15 minutes before opening,Service took too long
Sketchy crew working at facility,Unprofessional employees
I feel like I'm being upsold for things I don't need,Overselling-Pressure to buy
Took forever only 2 people working,Service took too long
"My car's engine seized up 3-4 minutes after my oil was changed, my insurance is currently investigating, it is believed to be because someone did not put in the correct amount of oil, and now my vehicle has very possibly been totaled"
I have never received worse customer service in my life,Poor customer service
Service wasn't all that great,Poor customer service
My air filter housing was not tightened after the install of a new air filter,"Air filter "
Price,Price too high
Too many questions trying to sell more products and services,Overselling-Pressure to buy
"Charged $50 for an air filter change that's a rip off! Manager tried to hard to up sell saying ""your car breaths better than you are""",Price too high
Young man that checked me in and tried to check me out was very unprofessional,Unprofessional employees
I watched the staff leave out some of the work I paid for,Other service issues
Price was more than double for an oil change,Price too high
Too expensive for what was done,Price too high
Prices are just way to high oil change a 1 minute cabin filter change 118 got to get real thats 8 hours of work for me,Price too high
This was not my usual Jiffy Lube location,Location
"Car was NOT vacummed, the passenger seat was soiled and I had to wait 15 minutes AFTER my car was pulled out of the bay to check out, and that was only after asking",Vacuuming not done propertly,Service took too long
They broke my air cleaner clamp,Interior/Exterior car damage
The price of the an oil change is way over priced,Overcharged - charged more than was agreed on
Service was great but the pricing was just way too high,Price too high
"Did not check other fluids or do vacuuming, this is not my normal location I go to",Vacuuming not done propertly,"Fluids not topped off (ie engine coolant, washer fluid)"
way too expensive 95 dollars for an oil change Ive been paying 60 I needed one and waited until sunday my place was closed,Price too high
