,index,Review,Label
352,352,Well I did love jiffy but this visit did me in the heat said manager Billy talked me out of getting my tires rotated the way I wanted then I said well I want the front moved to the back he said best where they are no need to waste money I said can't believe you just said that then I wanted a price on brakes and wanted to get my rear seal replaced had priced it on my last oil change he said well it will take to long today OMG! It was 3 pm and they weren't busy so I'm mad so they change oil only then said I'm done and I had to ask and wait on a brake quote while checking out and  when I was there in the past friendly staff quick quotes so I could get it done  and red carpet this time nothing talked me out of repairs  so I went right down rd and got my tires rotated no prob,Service took too long
353,353,Repeatedly have experienced things that make me question the training technicians receive,Employees not knowledgeable
354,354,I just bought tires I kid said he could not get air in one of the tires cause the value stem was messed up I drove 4 miles blew out that tire !!!! That tire was 230 dollars !!!!! And I spent 350 dollars at jiffy lube,Price too high
355,355,Sales people too aggressive,Overselling-Pressure to buy
356,356,"10 miles after leaving, my car stopped running",Other issues
357,357,The price for a truck is $30 more then the competition,Price too high
358,358,Cost,Price too high
359,359,I have to go well out of my way to find a Jiffy Lube and this last experience was more negative than positive,Poor customer service
360,360,"Staff was not very friendly, they try to oversell their products",Overselling-Pressure to buy
361,361,"I was told my light at my license plate was out and they would replace it for 12.00' I said yes, today while getting my yearly inspection that dealer told me the light was out also",Misinformation about car/service needs given to customer
362,362,Slow very rude,Unprofessional employees
363,363,An oil change should not cost $215,Price too high
364,364,The guy doing my inspection couldn't figure out where the lugnut key was on my vw,Employees not knowledgeable
365,365,They left the skid plate off and no sticker for the window had to go back,Window sticker -service reminder not replaced
366,366,"My tire was not properly attached when I left, and I had driven away hearing loud noises along with intermittent shaking of my vehicle",Tire rotation service issue
367,367,Expensive,Price too high
368,368,Too pushy sales!  Felt like I was being manipulated,Overselling-Pressure to buy
369,369,I paid for a full service oil change and did not receive full service,Misinformation about car/service needs given to customer
370,370,Too expensive,Price too high
371,371,1) Price was too high for quality of service,Price too high
372,372,I was out of town and my oil change like came on,Oil service light not reset 
373,373,I said full service about three things was not done,Misinformation about car/service needs given to customer
374,374,It cost me $250 to get an oil change and tire rotation,Price too high
375,375,I was not happy this last visit,Poor customer service
376,376,Did a terrible job and sold me on stuff that wasn't broken,Overselling-Pressure to buy
377,377,"they checked off that they vacuumed and cleaned the windows and said it was done, but it was not",Vacuuming not done propertly
378,378,You guys broke my gas dip and made it seem like you didnt,Interior/Exterior car damage
379,379,It took way longer than it should have,Service took too long
380,380,"For starters the prices are outrageous, I have never had to pay for a tire rotation in my life!!!!! Secondly your employee Lawrence at the La Habra location had the worst attitude and it took all my power not to yell at him",Price too high
381,381,Despite the fact it appeared very slow and quiet it took forever to get my oil changed,Service took too long
382,382,I didn't think i got a deal on my charges,Discount/coupon issue
383,383,When I asked what the cost was for the oil change he quoted me $34 for the signature oil change,Price too high
384,384,Over priced!!!!!!!!,Price too high
385,385,"They gave me a labor rate for the oil, and filters to be changed then charged me an additional 45",Price too high
386,386,the service was disappointing,Poor customer service
387,387,It's making the same noise i paid $200 to fix,Poor customer service
388,388,They were trying to sell other services to me,Overselling-Pressure to buy
389,389,The front desk guy was very nice but they didn't reset the maintenance light and they didn't vacuum,Oil service light not reset 
390,390,Tires weren't rotated because of a tool needed to do so which was not available,Tire rotation service issue
391,391,I was told that the air filter and cabin air filter needed to be changed and I chose to wait until next time,Overselling-Pressure to buy
392,392,"Sloppy rushed work, purchased a groupon for signature service, the employee game me some lame excuse why my tires didn't need to be rotated even though I put 10,000 miles on them since the last time they were rotated, car was not vaccumed, no rainx applied to windshield",Vacuuming not done propertly
393,393,It was suggested I replace the air filter,Air filter 
394,394,Price is way too high,Price too high
395,395,They forgot to close the hood and my 17 year old son almost died on the way home!!!!!!!,Other issues
396,396,The last two times I had my oil changed on my Nissan the SUV ran very bad after the oil change almost cutting off several times,Oil or filter not actually replaced
397,397,The staff at this location was young and inexperienced,Employees not knowledgeable
398,398,My wishes were not heard,Poor Customer Service
399,399,Tried to talk me into things I don't need,Overselling-Pressure to buy
400,400,I do not appreciate trying to be sold a million things because I am a girl,Overselling-Pressure to buy
401,401,I had coupon that was mailed out to me and the gentleman that help tried to increase the price of the oil change and told me that my coupon was only good a certain percentage off,Overselling-Pressure to buy
402,402,"I heard profanity including the ""f"" word referring to another customer who was just trying to get assistance",Unprofessional employees
403,403,"Every time I go, the amount I am charged (for the identical service) is different",Overcharged - charged more than was agreed on
404,404,I fell for the coupon,Discount/coupon issue
405,405,I had to wait an additional 30-35 minutes for an auto part store to deliver my air filters,Service took too long
406,406,I got charged $50 to diagnose a heater hose that was spewing coolant,Overcharged - charged more than was agreed on
407,407,"Have Hemi and I know it takes more oil so with $29 coupon figured it would be more but $49 seemed too high, said I had 4% water in my break fluid and wanted $129 to drain that is ridicoulous, there were 2 other people in there and they had to discount both of them for over charges,",Overcharged - charged more than was agreed on
408,408,"After I was charged the full price of a brake & rotor replacement, I realized I had a groupon coupon to get 50% off",Discount/coupon issue
409,409,Advertised on street at $22,Price too high
410,410,The staff was unprofessional,Unprofessional employees
411,411,"For the amount of the service, I should have gone to a dealership instead",Price too high
412,412,Didn't like the customer service,Poor Customer Service
413,413,Everytime i go they are trying to sell me the same filter,Overselling-Pressure to buy
414,414,Way too expensive,Price too high
415,415,This was the worst experience I've ever had   They broke a bolt they lied about it,Interior/Exterior car damage
416,416,The technician told me my all wheel drive vehicle was front wheel drive only and did not check the rear end for fluids,"Fluids not topped off (ie engine coolant, washer fluid)"
417,417,They had an issue with the cap on my oil filter which resulted in it being broken when it was removed,Interior/Exterior car damage
418,418,I had a groupon coupon that I wanted to utilize the employee said that I could not use it because the store takes too long to receive their money,Service took too long
419,419,"I did not notice, until after I left, that I was initially charged $43.96 for my oil change",Overcharged - charged more than was agreed on
420,420,TOTAL RIPOFF,Price too high
421,421,"Tech did not reattach  air dam properly,  3 of the 4 fasteners came loose,  the air dam dragged,  was crumpled  and burned by the exhaust system",Interior/Exterior car damage
422,422,"Their customer service is severely lacking, they does piss poor job on the windows and floors, as well as doing things after notifying them of the more than double cost",Poor Customer Service
423,423,"The Signature Service Oil Change is too expensive for an oil change, the other items/checks offered during this service don't seem to be done with any degree of attention to detail",Price too high
424,424,the cost of the oil change and the rudeness of the employees,Price too high
425,425,Employees behavior towards some of the customer,Unprofessional employees
426,426,Trying too hard to perform services not requested,Overselling-Pressure to buy
427,427,Employees were  Unrespectful to the other employees and me (guest),Unprofessional employees
428,428,"Their customer service was poor, they told me the wait was going to be 20 mins but ended up running out of a oil brand and I was just waiting without anyone telling me anything",Poor Customer Service
429,429,The fact that my check engine light was on and no explanation as to why was given,Oil service light not reset 
430,430,They leave tools under my hood,Unprofessional employees
431,431,They removed my air line to the engine to check the air filter,Interior/Exterior car damage
432,432,The glove box was locked since I did not want the glove box tensioner to be touched,Interior/Exterior car damage
433,433,High cost,Price too high
434,434,The person that waited on me was more worried about his wife then about my service brought her in the office with him and didn't explain any of the paper work with me,Misinformation about car/service needs given to customer
435,435,I let them replace the cabin air filter for 50 dollars,Price too high
436,436,I was treated rudely from the time I got there,Unprofessional employees
437,437,They didn't put air in my tires although they checked off on the receipt that they did,Overcharged - charged more than was agreed on
438,438,They ripped me off and made me pay double the groupon I had,Discount/coupon issue
439,439,I do not like up sell on every trip,Overselling-Pressure to buy
440,440,Didn't properly reinstall the air filter and cover,Interior/Exterior car damage
441,441,"The employees were rude, the lobby reeked of marijuana and the employee admitted it, and they left oil stains all over the inside of my car",Unprofessional employees
442,442,Whomever washed my windows decided to use dirty black water on them and left my white vehicle a mess,Other service issues
443,443,Only came to Jiffy Lube because I couldn't get in to the dealership where I purchased the car and get free oil changes,Competition-prefer other car care chain
444,444,Too expensive for a routine oil change,Price too high
445,445,Very expensive and checkout process very misleading regarding what I was getting and the cost associated,Price too high
446,446,"Routine oil change took an hour, they did not vacuum out the car and when I left the car was making a strange noise but I didn't have time to return",Service took too long
447,447,they tried to get over on me making it seem as if i needed power steering and brake fluid when i didn't need either,Overselling-Pressure to buy
448,448,Price was surprisingly higher than expected,Price too high
449,449,Horrible customer service!!!!,Poor Customer Service
450,450,You could not rotate my tires as your machine was the wrong type,Tire rotation service issue
451,451,I arrived at  jiffy Lube and all of the workers were standing around there was not another vehicle in the location,Unprofessional employees
452,452,"Since my visit yesterday, my car has been running terribly, large muffler sounds, shaking and running very hard",Other service issues
453,453,"They messed up my hood and ripped my air filter and lied saying I needed new stuff, when very well I knew everything was new and in good condition",Other service issues
454,454,"they were slow, unorganized, and the service was poor",Service took too long
455,455,The cost of the oil change is too expensive,Price too high
456,456,They didn't answer my questions felt like I was getting the run around not to mention they broke my glove box,Misinformation about car/service needs given to customer
457,457,Someone there helped themselves to some change I had in the ashtray of the van,Item missing/stolen
458,458,They fucked my car up and now my car is having all these problems ,Other service issues
459,459,Ernie acting Manager RIPPED ME OFF,Unprofessional employees
460,460,Cost,Price too high
461,461,Prices are too high!,Price too high
462,462,I do much of my own maintenance,Competition-prefer local mechanic
463,463,Oil change was double what the dealer charges for the same service,Price too high
464,464,Price,Price too high
465,465,"They didn't seem to care, we're really rude",Unprofessional employees
466,466,"Dishonest practices, constant up-sell",Overselling-Pressure to buy
467,467,the prices were way more than others,Price too high
468,468,Had to sit for almost an hour and too expensive,Price too high
469,469,Services are too expensive,Price too high
470,470,I went to the location in Fontana and the guy that worked there gave horrible service and harassed me,Harrassment/discrimination 
471,471,Price was too high,Price too high
472,472,"The manager was not customer friendly, I've been going to the same location for several years and was not happy with the new manager",Unprofessional employees
473,473,The fact that the staff was rude and in a rush,Unprofessional employees
474,474,coupon didn't work and paid more than I wanted,Discount/coupon issue
475,475,The person (michael g) who took care of my truck and checked me out was one of the rudest people I've ever met,Unprofessional employees
476,476,"I waiTed for over 30 minutes before I was given an estimate, then it took another 40 minutes for the work to be done",Service took too long
477,477,I went to get an oil change and a flush and when I left the lot the exhaust was hanging on the floor,Interior/Exterior car damage
478,478,"A Jiffy lube employees suggesting, because I declined to have your team replace the air filter, that ""It seems like your husband makes the decisions"" is misogynistic and entirely inappropriate",Harrassment/discrimination 
479,479,My oil was filled twice (overfilled),Incorrect oil level/quantity
480,480,"They didn't check radiator level, tire pressure, windshield fluid reservoir - I'm wondering if they even changed the oil filter or changed the oil??  I'll still go back to Jiffy lube- just not the one one 39th & Hawthorn, Portland, Oregon","Fluids not topped off (ie engine coolant, washer fluid)"
481,481,I told the guy my old car was for sale and I didnt want to spend a cent more than necessary,Overselling-Pressure to buy
482,482,"I feel, that I was forced to buy products that I did not need in order to pass a vehicle inspection",Overselling-Pressure to buy
483,483,Oil leaking after oil change,Oil filter issue
484,484,Cost of service is unacceptable,Price too high
485,485,Left the vehicle dirty inside with oil from their hands,Others
486,486,They broke the cap off because they said it would not twist off,Interior/Exterior car damage
487,487,I did not get the reminder sticker,Window sticker -service reminder not replaced
488,488,My oil change was very expensive!! And I had a coupon,Price too high
489,489,too much up selling,Overselling-Pressure to buy
490,490,I came in for my last visit for an oil change and was told I should get my rear differentials taken care of as well,Overselling-Pressure to buy
491,491,The oil filter was not appropriately configured after the service was performed,Oil filter issue
492,492,The person that was working with me was not courteous,Unprofessional employees
493,493,"They talk ""over my head""",Unprofessional employees
494,494,"they didn't top of my fluids as it said on the groupon I purchased, yet on the paper they gave me it says it was done","Fluids not topped off (ie engine coolant, washer fluid)"
495,495,I was waiting 1 hour and 25 minutes for my oil change,Service took too long
496,496,The guy I interacted with kept complaining about his job,Unprofessional employees
497,497,"The GENERAL MANAGER, Richard, spoke to me, admonishing me, like I was a child",Unprofessional employees
498,498,Treated very poorly,Poor Customer Service
499,499,They did not do the services that o paid for,Overcharged - charged more than was agreed on
500,500,Too expensive,Price too high
501,501,Price,Price too high
502,502,My tire stem sensor is broken and was not prior to my service at jiffy lube,Interior/Exterior car damage
503,503,The tech mess up my automatic starter on my vehicle and I had to go to another to get the check oil light reset,Oil service light not reset 
504,504,I used to go to grease monkey but they made a mistake and then lied about it,Misinformation about car/service needs given to customer
505,505,The cost was a lot more than the previous visit,Price too high
506,506,"Well, first of all when I walked into the Jiffy lube lounge, I walked up to the counter and the young man behind the counter didn't have a professional greeting or anything",Unprofessional employees
507,507,One of your cashier was very rude and he wanted to get rid of me fast,Unprofessional employees
508,508,i was charged the full price despite showing the coupon discount,Discount/coupon issue
509,509,I got talked into products I did not need and overcharged for both my oil change and the air filter that they replaced,Overselling-Pressure to buy
510,510,"I am annoyed beyond belief with the Jiffy Lube I went to on Wickham Road in Melbourne, FL",Other issues
511,511,The sign on the window says oil changes for $24,Price too high
512,512,"I went in for an oil change and they did a good job, but when I saw my receipt, it said they did things to my car that were in fact not done",Overcharged - charged more than was agreed on
513,513,when they were telling about my final bill they were rude about cause i declined some of the other services they had offered,Overselling-Pressure to buy
514,514,Prices are too high; $25 to rotate tires is crazy,Price too high
515,515,"I had an oil change, and the next day, smoke was coming from my engine along with a terrible smell",Oil filter issue
516,516,Service was not done,Other service issues
517,517,I have a regular mechanic that I use for my automotive needs,Competition-prefer local mechanic
518,518,The Jiffy Lube I want did not  do what i had ask to be done and they over changed me and when i was almost home my check engine light come on,Overcharged - charged more than was agreed on
519,519,they recommended a brake line flush and upon doing it they broke my brake caliper causing them to have to replace it and keep my car for a day and a half,Interior/Exterior car damage
520,520,"My wife took our car in, said the guys were rude and unknowledgeable",Unprofessional employees
521,521,I paid for the Signature Service and the floors were not vacuumed,Vacuuming not done propertly
522,522,They flushed and exchanged my coolant without even telling me I couldn've just had it topped off,Didn't get customer prior approval to authorize work/expense
523,523,They charge me to much if i didnt have 15 dollar i would pay $65dollars for a oil change,Price too high
524,524,"The price of an oil change is rather high, higher that my dealer (50% higher)",Price too high
525,525,"The oil change was fine however, there was a problem with the rear brakes",Brakes services
526,526,While they were filling the oil it looked as if the oil they were pouring into my engine wasn't the golden color oil that I am used to seeing from penzoil,Other issues
527,527,I wanted the regular oil change advertised for 24.99 but the person made me go with the one for 48,Overselling-Pressure to buy
528,528,"Initial cost given to me was increased when it got to the register, I did dispute it and it was lowered but cashier was very rude",Overcharged - charged more than was agreed on
529,529,Well I go to another shop,Competition-prefer local mechanic
530,530,the service person did not seem adequately trained,Employess not knowledgable
531,531,Prices,Price too high
532,532,The oil change prices are EXPENSIVE! Relative to your competitors that provide the exact same services,Price too high
533,533,The lady that checked me out was basically rude,Unprofessional employees
534,534,Flat out lied to me on a recent inspection,Misinformation about car/service needs given to customer
535,535,My husband usually does my oil changes,Competition-prefer local mechanic
536,536,One guy told me the cost will be 45 with labor and when it was time to pay another guy said it was 90 and I told him the guy said 45 with labor and he didn't even bother to ask him,Overcharged - charged more than was agreed on
537,537,My wallet was stolen,Item missing/stolen
538,538,Random Bolt left lying under my hood,Other service issues
539,539,my skid plate was left loose and bolts were not tightened,Interior/Exterior car damage
540,540,When I arrived at my house there was oil dripping onto the garage floor,Oil filter issue
541,541,I may return to the 4th Street Jiffy Lube but definitely not the one on Wyoming and Menaul,Other issues
542,542,"Oil prices are too high, only selection my dodge Cummings was synthetic oil  $200",Price too high
543,543,Techs lied to me about what my car required for fixing,Misinformation about car/service needs given to customer
544,544,I was told my car was vacuumed and the windshield cleaned however neither appeared to be truth,Overcharged - charged more than was agreed on
545,545,"I was told 30-45 minutes when I first pulled in, the service took closer to 55-60 min",Service took too long
546,546,I don't like the inaccurate information I receive from the unskilled people working there,Misinformation about car/service needs given to customer
547,547,"The morning after my oil change, the skip plate came loose while driving 65mph on the highway",Interior/Exterior car damage
548,548,They destroyed my dashboard and had an attitude when I said something they were going to let me drive off without even letting me know he put a big hole in my dashboard he was very rude about the whole situation but I was being inconvenient when in reality they were being inconvenient because they destroyed my car I have pictures if I filed the complaint with the store and have not heard back it's been like a month,Unprofessional employees
549,549,Attendant broke off one of my wheel studs when rotating tires then quickly blamed the previous shop that rotated the tire by saying they torque the tires too tight,Unprofessional employees
550,550,Felt I was being cheated,Misinformation about car/service needs given to customer
551,551,It's just such a mess when I go there,Other service issues
552,552,"An issue that was frustrating and time consuming, involved the glove compartment",Service took too long
553,553,"Couldnt rotate tires because there wasnt proper tools, windows were 'cleaned' but I had to go home to actually clean them since it looked like they were wiped with dirty rag",Tire rotation service issue
554,554,"took longer than normal, staff was somewhat rude",Service took too long
555,555,You are overpriced for the product and service provided,Price too high
556,556,$80 for an oil change is stupid,Price too high
557,557,"My vehicle did not have the windows washed, the floor was not vacuumed, the cabin filter was sitting on the front seat, the glove box was hanging open without the arm attached - it was on the seat, there were dirty finger prints all over the inside, the mileage tag did no have the return mileage or the date, and it was filthy on both sides",Vacuuming not done propertly
558,558,The wait for a routine oil change with only a few other customers took over 2 hours,Service took too long
559,559,My car has been making noise ever since I left Jiffy Lube,Other service issues
560,560,My air filter was removed and then not put back properly,
561,561,Poor customer service,Poor Customer Service
562,562,I got a really poor customer service,Poor Customer Service
563,563,"Quoted me one price, started the oil change and up' the amount by $30",Overcharged - charged more than was agreed on
564,564,They broke a part in my car and then gave me the run around after an hour and a half,Interior/Exterior car damage
565,565,Over charged for the labor,Overcharged - charged more than was agreed on
566,566,I will not be returning to the particular jiffy lube due to charging me to top off fluids,"Fluids not topped off (ie engine coolant, washer fluid)"
567,567,I waited almost an hr just wanted oil change and new air filter,Service took too long
568,568,Rude staff ridiculous pricing even with coupon,Unprofessional employees
569,569,"The employee told me that I needed a special type of oil which I believed because I know nothing about cars and I paid a lot extra and I found out that I didn't need the special oil, I just needed the regular oil",Misinformation about car/service needs given to customer
570,570,I only want a Subaru STI expert to service my car,Competition-prefer other car care chain
571,571,"Had to ask if my car was already done after I saw it out of the service bay with the door open for a while, attendant didn't give me the car key and I had to ask where was it cause it wasn't even inside the car and to top it all off I was charged $45 for a filter that's not even $15!!!!!",Price too high
572,572,"The price that you charge for a normal oil change is more than the Chevrolet dealer   , and you use different oils  , and want to charge more money for premium oil",Overcharged - charged more than was agreed on
573,573,Grossly disorganized service process   30 minute wait to get car in,Service took too long
574,574,The service techs were not very professional and the service received was sub standard,Unprofessional employees
575,575,$85.00 for a air filter and oil change is atrocious,Overcharged - charged more than was agreed on
576,576,Rude customer service and I don't think they completed all the service I requested a,Unprofessional employees
577,577,"Money and a phone was stolen out of my car, the crew was higher than a kite, the manager acted like his crew ran the show not him, folks was on their phones while working this place is not professional at all! Not to mention they also over filled my oil as well",Item missing/stolen
578,578,They were just standing mostly walking with one another bathroom was very nasty,Unprofessional employees
579,579,"Guy who checked me in was rude, cost too much, left grease all over door frames",Price too high
580,580,"Just went for an oil change and right after that, the check engine light went on",Oil service light not reset 
581,581,I submitted complaint online,Other issues
582,582,They took advantage of me and I ended up over paying like 60,Overcharged - charged more than was agreed on
583,583,I'm very tired of your high pressure sales tactics you lure people in with what is thought to be a reasonable price for an oil change then bait and switch when the the oil change on sale isn't correct for your can then you even when you tell the guy all you want is to get your oil changed they tack on extras that you tried to decline in the first place but ultimately you buy them because they tear up the old parts getting them out of your car,Overselling-Pressure to buy
584,584,"I just don't know which services I may actually need in the future, and for this reason, I am not sure if I will end up returning to Jiffy Lube in order to be serviced",Other issues
585,585,What normally takes 30 minutes took 90,Service took too long
586,586,Waiting time is horrible and customer service is horrible paying for service and not being done correctly an 1 1/2 waiting need to return  the next day and wait another hour to get it done correctly and having to endure the jesters of do it yourself next time is so unprofessional,Service took too long
587,587,Manager seemed to have an attitude ,Unprofessional employees
588,588,"This was my fourth time, The price in comparison to the dealer ship was DOUBLE!!!",Price too high
589,589,I live in Colorado and was in Albuquerque helping my mom out and needed a LOFT and instead of waiting till I got home I went to a local store and gave them a coupon that I received via email but they would not honor it,Discount/coupon issue
590,590,I would not visit this location again on any upcoming visits,Other issues
591,591,I had a coupon for $28 and it was not honored,Discount/coupon issue
592,592,Took cars ahead of me,Later-arriving customers served ahead of me
593,593,"i was recommended by Chris at the san antonio Austin highway location to get my brake fluid changed i did so , that & the pil change took 2 hours ! and there was only one other person there with me , then when it was time to leave my brake light was flashing & my brakes were so spongy ! they bled the brakes 2 more times nothing worked so they told me to drive around & come back the next day ! the vehicle felt VERY UNSAFE , i have 2 small children",Service took too long
594,594,"My vehicle started acting weird within 5 minutes after I left, they took out my air filter but didn't put it back in properly, they crossthreaded my bolts, and didn't clamp the breather hose back on which made my vehicle shift jerky and idle horrible",Oil filter issue
595,595,"The prices for an oil change were high, and the prices are also not clearly posted inside the establishment",Price too high
596,596,I believe $51 is extremely high for a routine oil change,Price too high
597,597,I definitely will not go back to this location,Other issues
598,598,"One of the things I was looking forward to was that they vacuum the inside, which it didn't look like they did",Vacuuming not done propertly
599,599,The exceedingly long time it took for an oil change and air filter change,Service took too long
600,600,"Waited 10 minutes before getting acknowledged, employees seemed very unorganized & overwhelmed, lobby area was not fully set up, I had to grab a chair from a stack of chairs to sit on, restroom was filthy, the gentleman that cashed me out was in a very bad mood, and rushed through the whole process, as a repeat customer with 5 vehicles I felt my business was not appreciated and if I was a burden",Poor customer service
601,601,The manager on duty was trying to up sale me on everything when I went in for a basic oil change,Overselling-Pressure to buy
602,602,Way too expensive I was quoted roughly $45 for the oil change and in the end they charged me $85,Overcharged - charged more than was agreed on
603,603,Price is a lot higher than where I usually go,Price too high
604,604,"Jiffy lube seems to be under the impression that all people, especially women, are stupid about their cars",Unprofessional employees
605,605,I go somewhere else for the majority of the work done on my car,Competition-prefer other car care chain
606,606,over charged me,Overcharged - charged more than was agreed on
607,607,Was told id be started soon and was ushered to fly infested waiting room,Service took too long
608,608,My complaint with Jiffy Lube involves two stores,Other issues
609,609,I have light tan interior and cloth seats and I now have black finger prints and smudges on my seats from the workers not using gloves,Other service issues
610,610,"They were very pushy with the services they ""offer""  they tried many ways to get me to spend more money",Overselling-Pressure to buy
611,611,They sold me things I dont need and told me I have an oil leak,Overselling-Pressure to buy
612,612,They were kinda rude,Unprofessional employees
613,613,"Your workers failed to properly close the hood of my car as a result of their negligence and carelessness, they jammed my hood support rod into my fan causing my car to overheat and ruin my radiator",Interior/Exterior car damage
614,614,Way to expensive for an oil change and air filter and nothing about the work or service to set it apart from a Walmart oil change except for the high price,Price too high
615,615,Pricing is twice as much as anywhere else in our area,Price too high
616,616,"I was quoted a price before the service began, and had it confirmed during the service",Overcharged - charged more than was agreed on
617,617,"For me to get my safety and emissions test completed, I had to wait over an hour and a half for a 10 minute procedure",Service took too long
618,618,Oil change took 1.5 hours when told 40 min,Service took too long
619,619,I have honestly never had a good experience with Jiffy Lube so I try to avoid going at all costs,Price too high
620,620,price it is expensive the dealer is cheaper,Price too high
621,621,They had to order an oil filter and didn't have the recommended weight oil either,Item out of stock
622,622,I think it's ridiculous that you advertise an oil change for $24.99 and it cost me almost $39 because I need 6,Price too high
623,623,"I don't like going to Jiffy Lube to get oil changes because I'm always saddled with the cost of a package deal of inspections I don'tt need, etc",Price too high
624,624,"one of the technicians kept yelling/saying ""Fuck"" every time a new customer showed up",Unprofessional employees
625,625,The price,Price too high
626,626,Too much up sell pressure,Overselling-Pressure to buy
627,627,The mechanic who work on my car messed it up,Other service issues
628,628,The wait for my emissions test was over an hour and it wasn't very crowded,Service took too long
629,629,The person who worked on my car stole $20 from the console and all my quarters,Price too high
630,630,An oil change should not cost $50,Price too high
631,631,"I LIVE 30 MINUTES FROM YOUR FACILITY, AND HAD TO RETURN THE NEXT DAY BECAUSE MY 2011 PICKUP WAS LEAKING OIL ON MY CONCRETE DRIVEWAY",Oil filter issue
632,632,The waiting room had no A/C and I sat there for 15 minutes while my car was parked and finished with my oil change,Customer lounge atmosphere
633,633,To change the air filter and cabin filter were unbelievably expensive - I won't be back!!!,Price too high
634,634,I had the worst experience! Omar Franklin was very disrespectful to my friend & me,Unprofessional employees
635,635,0 care about customer service no one was personable,Unprofessional employees
636,636,"The technition slammed my hood so hard a dent ocurred which cost 300 dollars to fix,   we did not see it until later that day,",Interior/Exterior car damage
637,637,None of the services aside from the oil change were given with this visit,Other service issues
638,638,"First of all, The manager, Chris, at the location I was at was absolutely great and really did a fantastic job of fixing the situation, but my issues were 1) bought the $79 certificate through GroupOn and it said the deal came with a free oil filter, but I had to pay $75 extra because I had a ""Special"" filter for my 2011 Jaguar XF and had to go out and get it  2) First Jiffy lube I went to didn't not have full synthetic (how does a oil change shop, not have oil?) 3) Had to buy 2",Discount/coupon issue
639,639,I will never go back there,Other issues
640,640,#1 I had to sit outside for at least 5-10 minutes before anyone noticed that I was waiting for assistance,Poor customer service
641,641,your people brock my dip stick,Interior/Exterior car damage
642,642,Didn't get a good feeling overall with the place,Other issues
643,643,The service was not up to your standards,Other service issues
644,644,It took a very long time to change my oil and it smelled like they spilled oil on the engine,Service took too long
645,645,Was not informed of the cost of the oil put in my Yukon,Misinformation about car/service needs given to customer
646,646,I got a tire rotation and they did not screw the lug nuts in on one of the tires,Tire rotation service issue
647,647,I stated when I arrived that my coolest was low and needed to be checked I knew collect was not covered in service,Overcharged - charged more than was agreed on
648,648,Because the crew or the manager has know clue of what they are doing,Employees not knowledgeable
649,649,"I will return to Jiffy Lube, just not this location",Other issues
650,650,To expensive,Price too high
651,651,Prices too high for service,Price too high
652,652,No oil change should cost $90 plus dollars,Price too high
653,653,"They did not ask which oil I wanted, hence charging me $90 for an oil I did NOT ask for",Didn't get customer prior approval to authorize work/expense
654,654,First of all they did not have my air filter ,Oil filter issue
655,655,Cost more than taking to dealership,Price too high
656,656,"1) My air filter was full of dust and my inspection report said it's OK, I found this when I reached home and checked it on my own",Air filter 
657,657,"Quite frankly, your office has taken advantage of me",Harrassment/discrimination 
658,658,They took my car before asking what I needed,Unprofessional employees
659,659,"After my inspection, sales person asked when was the last time I replaced my windshield wipers",Overselling-Pressure to buy
660,660,Left a lot of oil residue underneath my car which spilled onto my driveway staining and leaving a giant puddle and forgot to fill up my windshield wiper fluid,Other service issues
661,661,The manager of the Edmond location was extremely rude and difficult to deal with,Unprofessional employees
662,662,Too pushy,Overselling-Pressure to buy
663,663,"I went in for brakes, had a groupon and was told that it was for both axles and then i get there and its not",Discount/coupon issue
664,664,My tires didn't get air and paper work stated it did,Overcharged - charged more than was agreed on
665,665,Told the fellow to rotate my tires and he said he forgot,Tire rotation service issue
666,666,"I had a ""head light"" out",Interior/Exterior car damage
667,667,Knew I was on a limited income and went ahead and did a front end alignment and after the fat told me I needed he tire rods replaced,Overselling-Pressure to buy
668,668,The fact that they are using open oil cans to fill my oil indicates they do not understand how contaminants enter the engine,Employees not knowledgeable
669,669,The wait was too long and prices too high,Price too high
670,670,I had taken my vehicle to this location for a previous oil change and when they finished they told me I needed a cabin filter,Overselling-Pressure to buy
671,671,I never heard of a $176,Price too high
672,672,When I arrived I was told they did not have my oil filter in stock,Item out of stock
673,673,The price of the oil change was far more then i am used to paying,Price too high
674,674,My car is messed up now and they OVER CHARGED me because I'm a 17 year old girl and had no idea what was happening,Overcharged - charged more than was agreed on
675,675,Because they overcharge and something ends up being broken after my oil change,Overcharged - charged more than was agreed on
676,676,I feel like I was hustled,Harrassment/discrimination 
677,677,Felt that the salesman lied about issues with my car,Misinformation about car/service needs given to customer
678,678,"when told about what would be done, she talked so fast, it was like a robot talking and you didn't have time to reply to anything",Communication
679,679,Yin bay took 40 min to start work,Service took too long
680,680,Very slow service,Service took too long
681,681,"They did not screw the air filter back in and they overfilled the oil, causing my check engine light and EPC light to come on",Air filter 
682,682,Employees were rude to me,Unprofessional employees
683,683,Took an hour and a half for an oil change!,Service took too long
684,684,Cost was higher than at other jiffy lubes and also much higher than at the dealer,Price too high
685,685,Because it leaks oil now,Oil filter issue
686,686,Very unorganized service,Other service issues
687,687,The sales pitch on the additional work was too high pressure,Overselling-Pressure to buy
688,688,"I was not quoted I price but, told a but, what each item would cost",Overcharged - charged more than was agreed on
689,689,"I went because I found an online coupon, and I didn't have time to run to the dealership, across town",Competition-prefer other car care chain
690,690,too expensive,Price too high
691,691,The customer service was poor,Poor Customer Service
